experiment_id,model_id,run_name,method,duration_s,prompt1,prompt2,temperature,games_path,data_path
GeneratedTaxonomies,gemini,1gemini_4bb5161f,Unknown,,,,,,
GeneratedTaxonomies,gemini,manual_format_gemini_4bb5161f,CSV,,,,,,
GeneratedTaxonomies,gemini,manual_taxonomy_gemini_4bb5161f,CSV,,,,,,
Experiment1,gemini,1gemini_cc0d505d,Unknown,,,,,,
Experiment1,gemini,1gemini_24cd3cf3,Unknown,,,,,,
Experiment1,gemini,1gemini_d36a4f5d,Unknown,,,,,,
Experiment1,claude,1claude_83a87bf7,Unknown,,,,,,
Test,claude,oldEx1ClaudeUI,CSV,,,,,,
Experiment1Test,claude,1claude_cf5aae70,Unknown,,,,,,
Experiment1,gemini,1gemini_eeace969,Unknown,,,,,,
Experiment1,claude,1claude_b5277e64,Unknown,,,,,,
Experiment1,gemini,1gemini_9d3ae74f,Unknown,,,,,,
Experiment1,claude,1claude_2d74ae2a,Unknown,,,,,,
Experiment1,openai,1openai_da4c8827,Unknown,,,,,,
Experiment1,claude,1claude_e78b0ccd,JSONselfCSVFormat,,,,,,
Experiment1,gemini,1gemini_2413fcfc,JSONselfCSVFormat,,,,,,
Experiment1,claude,2claude_2d74ae2a,JSONselfCSVFormat,,,,,,
Experiment1,claude,3claude_e78b0ccd,JSONselfCSVFormat,,,,,,
Experiment1,gemini,3gemini_2413fcfc,JSONselfCSVFormat,,,,,,
Experiment1,gemini,2gemini_9d3ae74f,JSONselfCSVFormat,,,,,,
Experiment1,openai,1openai_55b7eaf6,JSONselfCSVFormat,,,,,,
Experiment1,openai,3openai_65526f2d,JSONselfCSVFormat,,,,,,
Experiment1,openai,2openai_da4c8827,JSONselfCSVFormat,,,,,,
experiment_5,gemini,0gemini_39a2eaa5,JSONdimensional,,,,,,
experiment_5,openai,0openai_656d1dca,JSONdimensional,,,,,,
Exp1AcrossOpenAi,openai,1openai_fad70694,JSONselfCSVFormat,,,,,,
Exp1AcrossOpenAi,openai,1openai_51991d01,JSONselfCSVFormat,,,,,,
Exp1AcrossOpenAi,openai,1openai_bdc351e4,JSONselfCSVFormat,,,,,,
Exp1AcrossOpenAi,gpt-5.4,1openai_f3e663aa,JSONselfCSVFormat,,,,,,
Exp1AcrossOpenAi,gpt-5.4-mini,1openai_f7636da9,JSONselfCSVFormat,,,,,,
Exp1AcrossOpenAi,gpt-5.4-nano,1openai_d91939fe,JSONselfCSVFormat,,,,,,
Exp1AcrossOpenAi,gpt-5.4-nano,2openai_21d5d7ce,JSONselfCSVFormat,,,,,,
Exp1AcrossOpenAi,gpt-5.4,1openai_5483c195,JSONselfCSVFormat,,,,,,
Exp1AcrossOpenAi,gpt-5.4-mini,1openai_5f7e13f7,JSONselfCSVFormat,,,,,,
Exp1AcrossOpenAi,gpt-5.4,3openai_6594eca6,JSONselfCSVFormat,,,,,,
Exp1AcrossOpenAi,gpt-5.4-nano,3openai_827567f2,JSONselfCSVFormat,,,,,,
Exp1AcrossOpenAi,gpt-5.4-mini,2openai_8b0a58f6,JSONselfCSVFormat,,,,,,
Exp1AcrossOpenAi,gpt-5.4-nano,1openai_a5d270cc,JSONselfCSVFormat,,,,,,
Exp1AcrossOpenAi,gpt-5.4-mini,3openai_d3eb7678,JSONselfCSVFormat,,,,,,
Exp1AcrossOpenAi,gpt-5.4,2openai_eef50d51,JSONselfCSVFormat,,,,,,
NewModelTest,claude-haiku-4-5-20251001,1claude_ecac2b69,JSONselfCSVFormat,,,,,,
NewModelTest,claude-sonnet-4-6,1claude_f641726e,JSONselfCSVFormat,,,,,,
NewModelTest,claude-opus-4-6,1claude_428c52ea,JSONselfCSVFormat,,,,,,
NewModelTest,models/gemini-2.5-flash-lite,1gemini_88eff394,JSONselfCSVFormat,,,,,,
NewModelTest,models/gemini-2.5-flash,1gemini_0e2b1eaa,JSONselfCSVFormat,170.21,,,,,
NewModelTest,models/gemini-2.5-pro,1gemini_252a38ce,JSONselfCSVFormat,128.35,,,,,
NewModelTest,gpt-5.4-nano-2026-03-17,1openai_853122d0,JSONselfCSVFormat,21.45,,,,,
NewModelTest,gpt-5.4-mini-2026-03-17,1openai_f9a32fc0,JSONselfCSVFormat,14.37,,,,,
NewModelTest,gpt-5.4-2026-03-05,1openai_a72cf554,JSONselfCSVFormat,46.91,,,,,
TempTest,models/gemini-2.5-flash-lite,1gemini_07f48f89,JSONselfCSVFormat,11.5,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\TempTest\gemini_07f48f89.json,
TempTest,claude-haiku-4-5-20251001,1claude_92c5671e,JSONselfCSVFormat,14.04,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\TempTest\claude_92c5671e.json,
TempTest,gpt-5.4-nano-2026-03-17,1openai_28e0dda5,JSONselfCSVFormat,21.69,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\TempTest\openai_28e0dda5.json,
BasicPrompt_GameList_Temp1,models/gemini-2.5-flash-lite,1gemini_368b3fd5,JSONselfCSVFormat,7.03,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\gemini_368b3fd5.json,
BasicPrompt_GameList_Temp1,claude-haiku-4-5-20251001,1claude_50fbad9d,JSONselfCSVFormat,11.19,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\claude_50fbad9d.json,
BasicPrompt_GameList_Temp1,models/gemini-2.5-flash-lite,2gemini_68aadb6d,JSONselfCSVFormat,9.1,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\gemini_68aadb6d.json,
BasicPrompt_GameList_Temp1,gpt-5.4-nano-2026-03-17,1openai_aa824f33,JSONselfCSVFormat,21.08,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\openai_aa824f33.json,
BasicPrompt_GameList_Temp1,models/gemini-2.5-flash-lite,3gemini_2836bdfd,JSONselfCSVFormat,10.29,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\gemini_2836bdfd.json,
BasicPrompt_GameList_Temp1,claude-haiku-4-5-20251001,2claude_2d25d52e,JSONselfCSVFormat,16.17,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\claude_2d25d52e.json,
BasicPrompt_GameList_Temp1,claude-haiku-4-5-20251001,3claude_f4fc0366,JSONselfCSVFormat,10.32,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\claude_f4fc0366.json,
BasicPrompt_GameList_Temp1,gpt-5.4-nano-2026-03-17,2openai_a9c2fe14,JSONselfCSVFormat,31.6,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\openai_a9c2fe14.json,
BasicPrompt_GameList_Temp1,gpt-5.4-nano-2026-03-17,3openai_d4c24fef,JSONselfCSVFormat,24.11,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\openai_d4c24fef.json,
BasicPrompt_GameList_Temp1,claude-sonnet-4-6,1claude_c0423b17,JSONselfCSVFormat,51.15,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\claude_c0423b17.json,
BasicPrompt_GameList_Temp1,gpt-5.4-mini-2026-03-17,1openai_fb45d369,JSONselfCSVFormat,22.74,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\openai_fb45d369.json,
BasicPrompt_GameList_Temp1,models/gemini-2.5-flash,1gemini_a511ac2a,JSONselfCSVFormat,84.87,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\gemini_a511ac2a.json,
BasicPrompt_GameList_Temp1,gpt-5.4-mini-2026-03-17,2openai_81979b8c,JSONselfCSVFormat,17.67,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\openai_81979b8c.json,
BasicPrompt_GameList_Temp1,claude-sonnet-4-6,2claude_907d9615,JSONselfCSVFormat,49.72,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\claude_907d9615.json,
BasicPrompt_GameList_Temp1,gpt-5.4-mini-2026-03-17,3openai_bfcabfdc,JSONselfCSVFormat,23.11,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\openai_bfcabfdc.json,
BasicPrompt_GameList_Temp1,models/gemini-2.5-flash,2gemini_b4a99c35,JSONselfCSVFormat,33.41,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\gemini_b4a99c35.json,
BasicPrompt_GameList_Temp1,gpt-5.4-2026-03-05,1openai_e177969a,JSONselfCSVFormat,31.06,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\openai_e177969a.json,
BasicPrompt_GameList_Temp1,claude-sonnet-4-6,3claude_ee4f7b6c,JSONselfCSVFormat,48.93,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\claude_ee4f7b6c.json,
BasicPrompt_GameList_Temp1,models/gemini-2.5-flash,3gemini_68255c2b,JSONselfCSVFormat,44.77,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\gemini_68255c2b.json,
BasicPrompt_GameList_Temp1,gpt-5.4-2026-03-05,2openai_cfaf4424,JSONselfCSVFormat,35.66,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\openai_cfaf4424.json,
BasicPrompt_GameList_Temp1,gpt-5.4-2026-03-05,3openai_1f331616,JSONselfCSVFormat,49.74,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\openai_1f331616.json,
BasicPrompt_GameList_Temp1,claude-opus-4-6,1claude_b76b00fc,JSONselfCSVFormat,78.17,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\claude_b76b00fc.json,
BasicPrompt_GameList_Temp1,models/gemini-2.5-pro,1gemini_60f6a468,JSONselfCSVFormat,119.81,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\gemini_60f6a468.json,
BasicPrompt_GameList_Temp1,claude-opus-4-6,2claude_23f10ba9,JSONselfCSVFormat,67.14,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\claude_23f10ba9.json,
BasicPrompt_GameList_Temp1,models/gemini-2.5-pro,2gemini_63c9f025,JSONselfCSVFormat,72.96,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\gemini_63c9f025.json,
BasicPrompt_GameList_Temp1,claude-opus-4-6,3claude_d0ab1327,JSONselfCSVFormat,67.37,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\claude_d0ab1327.json,
BasicPrompt_GameList_Temp1,models/gemini-2.5-pro,3gemini_ebca53b6,JSONselfCSVFormat,93.59,exp1Gen.txt,csvformatSubcat.txt,1.0,data\Auto\BasicPrompt_GameList_Temp0\gemini_ebca53b6.json,
TempTest,claude-haiku-4-5-20251001,1claude_92c5671e,JSONselfCSVFormat,,exp1Gen.txt,csvformatSubcat.txt,1.0,,data/Auto/TempTest\claude_92c5671e.json
TempTest,models/gemini-2.5-flash-lite,1gemini_07f48f89,JSONselfCSVFormat,,exp1Gen.txt,csvformatSubcat.txt,1.0,,data/Auto/TempTest\gemini_07f48f89.json
TempTest,claude-haiku-4-5-20251001,1claude_92c5671e,JSONselfCSVFormat,,exp1Gen.txt,csvformatSubcat.txt,1.0,,data/Auto/TempTest\claude_92c5671e.json
TempTest,models/gemini-2.5-flash-lite,1gemini_07f48f89,JSONselfCSVFormat,,exp1Gen.txt,csvformatSubcat.txt,1.0,,data/Auto/TempTest\gemini_07f48f89.json
TempTest,gpt-5.4-nano-2026-03-17,1openai_28e0dda5,JSONselfCSVFormat,,exp1Gen.txt,csvformatSubcat.txt,1.0,,data/Auto/TempTest\openai_28e0dda5.json
TempTest,claude-haiku-4-5-20251001,1claude_92c5671e,JSONselfCSVFormat,,exp1Gen.txt,csvformatSubcat.txt,1.0,,data/Auto/TempTest\claude_92c5671e.json
TempTest,models/gemini-2.5-flash-lite,1gemini_07f48f89,JSONselfCSVFormat,,exp1Gen.txt,csvformatSubcat.txt,1.0,,data/Auto/TempTest\gemini_07f48f89.json
TempTest,gpt-5.4-nano-2026-03-17,1openai_28e0dda5,JSONselfCSVFormat,,exp1Gen.txt,csvformatSubcat.txt,1.0,,data/Auto/TempTest\openai_28e0dda5.json
NewModelTest,claude-opus-4-6,1claude_428c52ea,JSONselfCSVFormat,,,,,,data/Auto/NewModelTest\claude_428c52ea.json
NewModelTest,claude-haiku-4-5-20251001,1claude_ecac2b69,JSONselfCSVFormat,,,,,,data/Auto/NewModelTest\claude_ecac2b69.json
NewModelTest,claude-sonnet-4-6,1claude_f641726e,JSONselfCSVFormat,,,,,,data/Auto/NewModelTest\claude_f641726e.json
NewModelTest,models/gemini-2.5-flash,1gemini_0e2b1eaa,JSONselfCSVFormat,,,,,,data/Auto/NewModelTest\gemini_0e2b1eaa.json
NewModelTest,models/gemini-2.5-pro,1gemini_252a38ce,JSONselfCSVFormat,,,,,,data/Auto/NewModelTest\gemini_252a38ce.json
NewModelTest,models/gemini-2.5-flash-lite,1gemini_88eff394,JSONselfCSVFormat,,,,,,data/Auto/NewModelTest\gemini_88eff394.json
NewModelTest,gpt-5.4-nano-2026-03-17,1openai_853122d0,JSONselfCSVFormat,,,,,,data/Auto/NewModelTest\openai_853122d0.json
NewModelTest,gpt-5.4-2026-03-05,1openai_a72cf554,JSONselfCSVFormat,,,,,,data/Auto/NewModelTest\openai_a72cf554.json
NewModelTest,gpt-5.4-mini-2026-03-17,1openai_f9a32fc0,JSONselfCSVFormat,,,,,,data/Auto/NewModelTest\openai_f9a32fc0.json
NewAcrossOpenAi,gpt-5.4-nano,2openai_21d5d7ce,JSONselfCSVFormat,,,,,,data/Auto/Exp1AcrossOpenAi\openai_21d5d7ce.json
NewAcrossOpenAi,gpt-5.4,1openai_5483c195,JSONselfCSVFormat,,,,,,data/Auto/Exp1AcrossOpenAi\openai_5483c195.json
NewAcrossOpenAi,gpt-5.4-mini,1openai_5f7e13f7,JSONselfCSVFormat,,,,,,data/Auto/Exp1AcrossOpenAi\openai_5f7e13f7.json
NewAcrossOpenAi,gpt-5.4,3openai_6594eca6,JSONselfCSVFormat,,,,,,data/Auto/Exp1AcrossOpenAi\openai_6594eca6.json
NewAcrossOpenAi,gpt-5.4-nano,3openai_827567f2,JSONselfCSVFormat,,,,,,data/Auto/Exp1AcrossOpenAi\openai_827567f2.json
